gene_id	ESN
ENSG00000174844	11769
ENSG00000174851	7272
ENSG00000174871	7461
ENSG00000174876	15891
ENSG00000174886	9539
ENSG00000174891	1819
ENSG00000174898	9493
ENSG00000174899	3855
ENSG00000174903	7743
ENSG00000174914	7848
ENSG00000174917	8430
ENSG00000174928	16531
ENSG00000174937	9813
ENSG00000174938	13014
ENSG00000174939	13624
ENSG00000174942	16482
ENSG00000174943	13876
ENSG00000174944	8201
ENSG00000174945	6827
ENSG00000174946	7994
ENSG00000174948	10820
ENSG00000174950	3650
ENSG00000174951	13630
ENSG00000174953	15047
ENSG00000174957	16200
ENSG00000174963	4660
ENSG00000174970	16355
ENSG00000174982	13280
ENSG00000174989	14740
ENSG00000174990	9472
ENSG00000174992	10779
ENSG00000174996	7937
ENSG00000175003	5359
ENSG00000175018	14683
ENSG00000175029	8564
ENSG00000175040	9382
ENSG00000175048	15860
ENSG00000175054	2291
ENSG00000175063	8945
ENSG00000175065	13504
ENSG00000175066	7195
ENSG00000175073	97
ENSG00000175077	16067
ENSG00000175084	10904
ENSG00000175087	9163
ENSG00000175093	1366
ENSG00000175097	12151
ENSG00000175104	12900
ENSG00000175105	3129
ENSG00000175106	13249
ENSG00000175110	2554
ENSG00000175115	10034
ENSG00000175121	5396
ENSG00000175130	404
ENSG00000175143	4196
ENSG00000175155	7137
ENSG00000175161	16134
ENSG00000175164	16009
ENSG00000175166	8353
ENSG00000175170	16653
ENSG00000175175	5318
ENSG00000175182	8757
ENSG00000175183	1694
ENSG00000175189	10865
ENSG00000175193	3970
ENSG00000175197	11627
ENSG00000175198	5513
ENSG00000175202	10554
ENSG00000175203	12403
ENSG00000175206	10869
ENSG00000175213	562
ENSG00000175215	10723
ENSG00000175216	381
ENSG00000175220	634
ENSG00000175221	5638
ENSG00000175224	710
ENSG00000175229	11590
ENSG00000175262	4149
ENSG00000175264	16264
ENSG00000175265	3292
ENSG00000175267	5943
ENSG00000175274	16337
ENSG00000175283	9647
ENSG00000175287	9469
ENSG00000175294	11075
ENSG00000175305	9690
ENSG00000175309	16153
ENSG00000175311	4715
ENSG00000175315	10930
ENSG00000175318	1342
ENSG00000175322	2199
ENSG00000175324	6601
ENSG00000175329	4445
ENSG00000175334	10563
ENSG00000175336	11665
ENSG00000175344	2437
ENSG00000175348	15222
ENSG00000175352	14206
ENSG00000175354	6229
ENSG00000175356	11233
ENSG00000175376	10509
ENSG00000175387	5818
ENSG00000175390	7139
ENSG00000175393	7383
ENSG00000175395	292
ENSG00000175398	16097
ENSG00000175414	10027
ENSG00000175416	9139
ENSG00000175426	15642
ENSG00000175445	10365
ENSG00000175449	14102
ENSG00000175455	12197
ENSG00000175463	8437
ENSG00000175467	10441
ENSG00000175470	14062
ENSG00000175471	15966
ENSG00000175482	8613
ENSG00000175485	8555
ENSG00000175489	15731
ENSG00000175497	13257
ENSG00000175505	8357
ENSG00000175513	11514
ENSG00000175514	7656
ENSG00000175518	1094
ENSG00000175520	1085
ENSG00000175535	16649
ENSG00000175536	2132
ENSG00000175538	2214
ENSG00000175544	7608
ENSG00000175548	16259
ENSG00000175550	11347
ENSG00000175564	2491
ENSG00000175567	2070
ENSG00000175573	11345
ENSG00000175575	1377
ENSG00000175581	1159
ENSG00000175582	759
ENSG00000175591	402
ENSG00000175592	11260
ENSG00000175595	15848
ENSG00000175600	4084
ENSG00000175602	11219
ENSG00000175606	1674
ENSG00000175619	795
ENSG00000175634	8024
ENSG00000175643	16422
ENSG00000175646	16457
ENSG00000175662	2765
ENSG00000175664	12160
ENSG00000175691	6100
ENSG00000175697	379
ENSG00000175707	2217
ENSG00000175727	2846
ENSG00000175745	530
ENSG00000175756	2179
ENSG00000175764	12499
ENSG00000175766	5221
ENSG00000175768	7029
ENSG00000175779	16378
ENSG00000175782	10512
ENSG00000175785	2513
ENSG00000175787	2451
ENSG00000175792	11509
ENSG00000175793	2668
ENSG00000175806	10736
ENSG00000175820	14875
ENSG00000175826	9467
ENSG00000175832	5273
ENSG00000175854	12520
ENSG00000175857	15522
ENSG00000175866	11367
ENSG00000175868	3615
ENSG00000175874	9192
ENSG00000175877	4534
ENSG00000175879	7694
ENSG00000175893	14074
ENSG00000175894	12990
ENSG00000175895	16581
ENSG00000175899	13776
ENSG00000175906	3836
ENSG00000175920	11363
ENSG00000175928	11785
ENSG00000175931	16999
ENSG00000175938	14952
ENSG00000175946	2851
ENSG00000175970	6240
ENSG00000175984	1420
ENSG00000175985	4638
ENSG00000176009	15507
ENSG00000176014	1660
ENSG00000176018	14978
ENSG00000176024	7990
ENSG00000176029	15632
ENSG00000176040	11973
ENSG00000176049	14223
ENSG00000176055	13169
ENSG00000176058	1376
ENSG00000176083	7982
ENSG00000176087	664
ENSG00000176092	7419
ENSG00000176095	248
ENSG00000176101	1417
ENSG00000176102	273
ENSG00000176105	6881
ENSG00000176108	13284
ENSG00000176124	17411
ENSG00000176136	3108
ENSG00000176142	1778
ENSG00000176148	196
ENSG00000176153	15678
ENSG00000176155	4799
ENSG00000176160	14190
ENSG00000176165	8441
ENSG00000176170	16841
ENSG00000176171	13054
ENSG00000176177	12264
ENSG00000176182	6445
ENSG00000176194	1748
ENSG00000176198	9867
ENSG00000176200	1463
ENSG00000176204	12386
ENSG00000176208	116
ENSG00000176209	10907
ENSG00000176219	9576
ENSG00000176222	2925
ENSG00000176225	3484
ENSG00000176230	8532
ENSG00000176231	10550
ENSG00000176239	925
ENSG00000176244	4935
ENSG00000176248	1399
ENSG00000176256	6011
ENSG00000176261	483
ENSG00000176273	12120
ENSG00000176293	12155
ENSG00000176302	6205
ENSG00000176340	3694
ENSG00000176358	14583
ENSG00000176371	5756
ENSG00000176381	14610
ENSG00000176383	1838
ENSG00000176386	2088
ENSG00000176387	15686
ENSG00000176390	123
ENSG00000176393	7647
ENSG00000176396	1480
ENSG00000176399	16351
ENSG00000176401	1567
ENSG00000176402	12588
ENSG00000176406	166
ENSG00000176407	16416
ENSG00000176422	14402
ENSG00000176428	2444
ENSG00000176435	14179
ENSG00000176438	17132
ENSG00000176444	2133
ENSG00000176454	6772
ENSG00000176463	17408
ENSG00000176472	5379
ENSG00000176473	11072
ENSG00000176485	2002
ENSG00000176490	6176
ENSG00000176495	2176
ENSG00000176531	5070
ENSG00000176532	16651
ENSG00000176533	6437
ENSG00000176540	784
ENSG00000176542	2874
ENSG00000176547	741
ENSG00000176555	677
ENSG00000176563	3811
ENSG00000176566	3220
ENSG00000176567	720
ENSG00000176571	7415
ENSG00000176595	16316
ENSG00000176597	10463
ENSG00000176601	946
ENSG00000176605	9505
ENSG00000176619	6041
ENSG00000176623	3797
ENSG00000176624	5312
ENSG00000176635	3093
ENSG00000176641	5828
ENSG00000176658	7146
ENSG00000176678	16708
ENSG00000176692	16697
ENSG00000176697	8695
ENSG00000176714	884
ENSG00000176715	8583
ENSG00000176720	2124
ENSG00000176723	2592
ENSG00000176731	17484
ENSG00000176732	2907
ENSG00000176742	780
ENSG00000176749	4450
ENSG00000176769	12803
ENSG00000176771	7941
ENSG00000176783	9875
ENSG00000176787	765
ENSG00000176788	7861
ENSG00000176798	975
ENSG00000176809	3116
ENSG00000176834	7533
ENSG00000176842	10363
ENSG00000176853	6475
ENSG00000176871	8398
ENSG00000176879	1295
ENSG00000176884	1290
ENSG00000176887	15958
ENSG00000176890	5018
ENSG00000176893	1382
ENSG00000176895	1781
ENSG00000176900	2317
ENSG00000176903	582
ENSG00000176904	3319
ENSG00000176907	8690
ENSG00000176909	15320
ENSG00000176915	6076
ENSG00000176919	1152
ENSG00000176920	15896
ENSG00000176922	3921
ENSG00000176925	4520
ENSG00000176927	293
ENSG00000176928	383
ENSG00000176937	5506
ENSG00000176945	3376
ENSG00000176946	1624
ENSG00000176956	8640
ENSG00000176971	17225
ENSG00000176973	12987
ENSG00000176974	358
ENSG00000176978	1168
ENSG00000176979	13886
ENSG00000176986	7998
ENSG00000176994	410
ENSG00000177000	9477
ENSG00000177025	12001
ENSG00000177034	12166
ENSG00000177045	6998
ENSG00000177047	15544
ENSG00000177051	6341
ENSG00000177054	11026
ENSG00000177058	14141
ENSG00000177076	11103
ENSG00000177082	5907
ENSG00000177096	1913
ENSG00000177098	10625
ENSG00000177103	13246
ENSG00000177105	11907
ENSG00000177108	14080
ENSG00000177119	11360
ENSG00000177125	7388
ENSG00000177143	4142
ENSG00000177150	4161
ENSG00000177151	2392
ENSG00000177156	15341
ENSG00000177169	11240
ENSG00000177174	7304
ENSG00000177181	1741
ENSG00000177182	3834
ENSG00000177186	8831
ENSG00000177191	3139
ENSG00000177192	11435
ENSG00000177200	3223
ENSG00000177201	8899
ENSG00000177202	16206
ENSG00000177212	8814
ENSG00000177225	15068
ENSG00000177238	5857
ENSG00000177239	907
ENSG00000177257	247
ENSG00000177272	7152
ENSG00000177275	12300
ENSG00000177283	8571
ENSG00000177291	7750
ENSG00000177294	12461
ENSG00000177300	11341
ENSG00000177301	7165
ENSG00000177302	426
ENSG00000177303	11516
ENSG00000177311	2109
ENSG00000177352	745
ENSG00000177354	14857
ENSG00000177359	3774
ENSG00000177363	4634
ENSG00000177370	5089
ENSG00000177374	13932
ENSG00000177380	2341
ENSG00000177383	9980
ENSG00000177398	16281
ENSG00000177409	1445
ENSG00000177414	8454
ENSG00000177425	663
ENSG00000177426	15134
ENSG00000177427	471
ENSG00000177432	9592
ENSG00000177453	6939
ENSG00000177459	9744
ENSG00000177462	12432
ENSG00000177463	6769
ENSG00000177464	5071
ENSG00000177465	1446
ENSG00000177468	17343
ENSG00000177469	2652
ENSG00000177476	12457
ENSG00000177479	1176
ENSG00000177483	8040
ENSG00000177489	12730
ENSG00000177494	5165
ENSG00000177508	16098
ENSG00000177511	14212
ENSG00000177519	15986
ENSG00000177535	13882
ENSG00000177542	14315
ENSG00000177551	17040
ENSG00000177556	5721
ENSG00000177558	10246
ENSG00000177565	7871
ENSG00000177570	16920
ENSG00000177575	5212
ENSG00000177576	12202
ENSG00000177595	13871
ENSG00000177599	8273
ENSG00000177600	13840
ENSG00000177602	768
ENSG00000177606	12894
ENSG00000177613	15883
ENSG00000177614	15178
ENSG00000177627	6804
ENSG00000177628	2904
ENSG00000177646	2889
ENSG00000177663	6112
ENSG00000177666	12956
ENSG00000177669	15811
ENSG00000177673	7752
ENSG00000177674	9058
ENSG00000177675	5459
ENSG00000177679	3190
ENSG00000177683	7906
ENSG00000177684	7373
ENSG00000177685	12333
ENSG00000177688	4597
ENSG00000177692	7487
ENSG00000177694	14592
ENSG00000177697	12170
ENSG00000177700	12076
ENSG00000177707	164
ENSG00000177710	17464
ENSG00000177721	7587
ENSG00000177728	11935
ENSG00000177731	470
ENSG00000177732	16021
ENSG00000177733	5541
ENSG00000177752	8743
ENSG00000177791	3782
ENSG00000177800	4317
ENSG00000177807	7719
ENSG00000177830	12117
ENSG00000177839	8935
ENSG00000177842	10094
ENSG00000177853	11863
ENSG00000177868	5602
ENSG00000177873	10007
ENSG00000177875	12674
ENSG00000177879	4446
ENSG00000177885	14156
ENSG00000177888	14768
ENSG00000177889	12563
ENSG00000177917	16913
ENSG00000177932	12488
ENSG00000177938	4671
ENSG00000177943	1566
ENSG00000177954	12688
ENSG00000177971	1712
ENSG00000177981	12391
ENSG00000177990	15959
ENSG00000177992	4494
ENSG00000177994	17436
ENSG00000178015	13748
ENSG00000178021	17348
ENSG00000178026	6987
ENSG00000178028	8407
ENSG00000178031	17021
ENSG00000178033	8484
ENSG00000178035	365
ENSG00000178038	1407
ENSG00000178053	4353
ENSG00000178055	1843
ENSG00000178057	353
ENSG00000178074	3706
ENSG00000178075	1914
ENSG00000178078	10916
ENSG00000178084	6415
ENSG00000178093	3733
ENSG00000178096	4304
ENSG00000178104	58
ENSG00000178105	301
ENSG00000178115	15504
ENSG00000178125	84
ENSG00000178127	2934
ENSG00000178149	347
ENSG00000178150	17318
ENSG00000178163	10324
ENSG00000178172	9109
ENSG00000178175	11388
ENSG00000178177	6338
ENSG00000178187	14909
ENSG00000178199	4378
ENSG00000178201	14006
ENSG00000178202	206
ENSG00000178209	17052
ENSG00000178222	4745
ENSG00000178226	8298
ENSG00000178229	10148
ENSG00000178233	15955
ENSG00000178234	9002
ENSG00000178235	10714
ENSG00000178252	339
ENSG00000178279	16277
ENSG00000178295	11774
ENSG00000178297	6473
ENSG00000178301	4505
ENSG00000178307	7132
ENSG00000178338	15072
ENSG00000178343	15330
ENSG00000178358	12775
ENSG00000178363	2658
ENSG00000178372	2482
ENSG00000178381	12163
ENSG00000178385	2382
ENSG00000178386	6579
ENSG00000178394	8869
ENSG00000178395	62
ENSG00000178401	1719
ENSG00000178403	6639
ENSG00000178404	14294
ENSG00000178409	13939
ENSG00000178425	12794
ENSG00000178445	17364
ENSG00000178449	351
ENSG00000178460	73
ENSG00000178462	2506
ENSG00000178467	321
ENSG00000178473	2657
ENSG00000178498	7764
ENSG00000178502	11885
ENSG00000178522	712
ENSG00000178531	14312
ENSG00000178537	2030
ENSG00000178538	5823
ENSG00000178562	2725
ENSG00000178567	3246
ENSG00000178568	15873
ENSG00000178573	17375
ENSG00000178585	3274
ENSG00000178586	12942
ENSG00000178597	15511
ENSG00000178602	12035
ENSG00000178607	1826
ENSG00000178623	16586
ENSG00000178645	12338
ENSG00000178662	14281
ENSG00000178665	15620
ENSG00000178685	16349
ENSG00000178691	8922
ENSG00000178694	12939
ENSG00000178695	14673
ENSG00000178700	15145
ENSG00000178718	356
ENSG00000178719	16497
ENSG00000178726	9054
ENSG00000178732	16690
ENSG00000178734	4361
ENSG00000178741	395
ENSG00000178750	17196
ENSG00000178752	5803
ENSG00000178761	412
ENSG00000178764	8141
ENSG00000178772	15607
ENSG00000178773	7135
ENSG00000178776	11248
ENSG00000178789	16683
ENSG00000178795	2397
ENSG00000178796	5909
ENSG00000178802	413
ENSG00000178804	435
ENSG00000178814	15440
ENSG00000178821	1896
ENSG00000178826	6629
ENSG00000178828	12997
ENSG00000178852	1518
ENSG00000178860	5681
ENSG00000178878	7058
ENSG00000178882	15825
ENSG00000178896	15025
ENSG00000178904	9324
ENSG00000178913	8697
ENSG00000178917	984
ENSG00000178919	4508
ENSG00000178921	10839
ENSG00000178922	15061
ENSG00000178927	9028
ENSG00000178928	15596
ENSG00000178934	270
ENSG00000178935	10016
ENSG00000178950	2424
ENSG00000178951	10331
ENSG00000178965	2713
ENSG00000178966	1246
ENSG00000178971	9583
ENSG00000178974	9425
ENSG00000178980	15509
ENSG00000178982	348
ENSG00000178988	14912
ENSG00000178996	9662
ENSG00000178997	6080
ENSG00000178999	7721
ENSG00000179002	9767
ENSG00000179008	214
ENSG00000179010	15434
ENSG00000179021	2941
ENSG00000179023	12909
ENSG00000179029	8481
ENSG00000179041	763
ENSG00000179044	1301
ENSG00000179046	17492
ENSG00000179051	15695
ENSG00000179055	7310
ENSG00000179057	4779
ENSG00000179058	14108
ENSG00000179059	17467
ENSG00000179071	13222
ENSG00000179085	3133
ENSG00000179088	12788
ENSG00000179091	14576
ENSG00000179094	8167
ENSG00000179097	3946
ENSG00000179104	7801
ENSG00000179111	7275
ENSG00000179115	14515
ENSG00000179119	3595
ENSG00000179133	14330
ENSG00000179134	3323
ENSG00000179142	4232
ENSG00000179144	6870
ENSG00000179148	7210
ENSG00000179151	1868
ENSG00000179152	1586
ENSG00000179163	15376
ENSG00000179165	4819
ENSG00000179168	317
ENSG00000179172	6170
ENSG00000179178	12679
ENSG00000179195	14164
ENSG00000179213	11457
ENSG00000179218	14766
ENSG00000179240	7130
ENSG00000179241	6247
ENSG00000179242	15650
ENSG00000179256	8895
ENSG00000179262	14960
ENSG00000179270	16033
ENSG00000179271	15092
ENSG00000179284	14991
ENSG00000179292	7260
ENSG00000179295	4094
ENSG00000179299	14775
ENSG00000179314	15336
ENSG00000179331	2360
ENSG00000179335	2054
ENSG00000179344	37
ENSG00000179348	4096
ENSG00000179361	2374
ENSG00000179364	11203
ENSG00000179387	10233
ENSG00000179388	13329
ENSG00000179397	4556
ENSG00000179399	10888
ENSG00000179403	2467
ENSG00000179407	4071
ENSG00000179409	6172
ENSG00000179431	5784
ENSG00000179454	3338
ENSG00000179455	15949
ENSG00000179456	6255
ENSG00000179468	10717
ENSG00000179476	8732
ENSG00000179477	6802
ENSG00000179520	8243
ENSG00000179526	14877
ENSG00000179528	5783
ENSG00000179532	7966
ENSG00000179546	12228
ENSG00000179562	11618
ENSG00000179564	1373
ENSG00000179580	17298
ENSG00000179583	16704
ENSG00000179588	6809
ENSG00000179593	8295
ENSG00000179598	10348
ENSG00000179600	5314
ENSG00000179603	3363
ENSG00000179604	10002
ENSG00000179615	15347
ENSG00000179626	15201
ENSG00000179627	14676
ENSG00000179630	15443
ENSG00000179632	14851
ENSG00000179636	8277
ENSG00000179639	14585
ENSG00000179673	1265
ENSG00000179674	3833
ENSG00000179695	12348
ENSG00000179698	15018
ENSG00000179709	15976
ENSG00000179715	9855
ENSG00000179750	2992
ENSG00000179751	3268
ENSG00000179761	232
ENSG00000179772	5810
ENSG00000179774	1696
ENSG00000179776	9456
ENSG00000179796	3443
ENSG00000179813	6620
ENSG00000179817	3872
ENSG00000179820	12639
ENSG00000179826	4072
ENSG00000179833	12501
ENSG00000179841	16558
ENSG00000179846	3843
ENSG00000179855	11012
ENSG00000179862	1647
ENSG00000179869	15040
ENSG00000179873	15287
ENSG00000179886	15478
ENSG00000179902	12460
ENSG00000179909	8738
ENSG00000179912	12733
ENSG00000179913	13798
ENSG00000179914	3914
ENSG00000179915	13421
ENSG00000179918	12532
ENSG00000179919	7083
ENSG00000179921	2038
ENSG00000179922	15821
ENSG00000179930	9424
ENSG00000179933	17267
ENSG00000179934	3277
ENSG00000179941	3600
ENSG00000179943	16567
ENSG00000179950	17064
ENSG00000179954	17171
ENSG00000179958	12224
ENSG00000179965	12217
ENSG00000179979	4076
ENSG00000179981	8973
ENSG00000179988	10242
ENSG00000180008	11392
ENSG00000180011	8045
ENSG00000180016	1023
ENSG00000180043	16554
ENSG00000180044	3201
ENSG00000180053	12983
ENSG00000180061	16797
ENSG00000180071	16746
ENSG00000180083	8278
ENSG00000180089	16977
ENSG00000180090	1648
ENSG00000180098	5404
ENSG00000180113	12192
ENSG00000180116	12764
ENSG00000180138	10559
ENSG00000180155	3742
ENSG00000180176	15764
ENSG00000180185	17457
ENSG00000180190	7467
ENSG00000180198	6036
ENSG00000180205	7940
ENSG00000180210	504
ENSG00000180219	9229
ENSG00000180228	10232
ENSG00000180233	12188
ENSG00000180245	14218
ENSG00000180251	14228
ENSG00000180259	14920
ENSG00000180263	13649
ENSG00000180264	3248
ENSG00000180269	8158
ENSG00000180287	12129
ENSG00000180304	364
ENSG00000180305	8123
ENSG00000180316	3231
ENSG00000180318	9080
ENSG00000180329	9221
ENSG00000180332	9524
ENSG00000180336	9166
ENSG00000180340	7598
ENSG00000180346	16041
ENSG00000180347	11905
ENSG00000180353	242
ENSG00000180354	12923
ENSG00000180357	341
ENSG00000180370	2981
ENSG00000180376	11389
ENSG00000180383	16286
ENSG00000180386	11803
ENSG00000180389	5239
ENSG00000180398	14349
ENSG00000180423	690
ENSG00000180424	16251
ENSG00000180425	13800
ENSG00000180432	8718
ENSG00000180433	7790
ENSG00000180438	1219
ENSG00000180440	3367
ENSG00000180447	16424
ENSG00000180448	8109
ENSG00000180475	5875
ENSG00000180479	4020
ENSG00000180481	12976
ENSG00000180483	16135
ENSG00000180488	11373
ENSG00000180509	9157
ENSG00000180525	5820
ENSG00000180530	9565
ENSG00000180532	9334
ENSG00000180535	14906
ENSG00000180537	15619
ENSG00000180543	7811
ENSG00000180549	1154
ENSG00000180573	6783
ENSG00000180574	10623
ENSG00000180592	17449
ENSG00000180596	6721
ENSG00000180611	7074
ENSG00000180613	7025
ENSG00000180616	10912
ENSG00000180626	7220
ENSG00000180628	3361
ENSG00000180638	1086
ENSG00000180644	11827
ENSG00000180658	15778
ENSG00000180660	10173
ENSG00000180667	4767
ENSG00000180694	15591
ENSG00000180697	9231
ENSG00000180708	10075
ENSG00000180720	1051
ENSG00000180730	4363
ENSG00000180739	3450
ENSG00000180745	15741
ENSG00000180758	15608
ENSG00000180767	9433
ENSG00000180773	15777
ENSG00000180776	10983
ENSG00000180777	10104
ENSG00000180785	8746
ENSG00000180787	6744
ENSG00000180801	6169
ENSG00000180806	7374
ENSG00000180817	13354
ENSG00000180818	7644
ENSG00000180822	17210
ENSG00000180828	4448
ENSG00000180834	4716
ENSG00000180855	8824
ENSG00000180871	3158
ENSG00000180872	7421
ENSG00000180875	16480
ENSG00000180878	8779
ENSG00000180881	11889
ENSG00000180884	14009
ENSG00000180891	16591
ENSG00000180900	16932
ENSG00000180901	15557
ENSG00000180914	13984
ENSG00000180917	16599
ENSG00000180919	8669
ENSG00000180921	16921
ENSG00000180929	78
ENSG00000180934	9943
ENSG00000180938	3197
ENSG00000180953	17183
ENSG00000180957	16166
ENSG00000180974	3389
ENSG00000180979	10712
ENSG00000180988	1388
ENSG00000180992	13633
ENSG00000180998	6919
ENSG00000180999	12578
ENSG00000181001	1164
ENSG00000181004	843
ENSG00000181009	1121
ENSG00000181013	14307
ENSG00000181016	6646
ENSG00000181019	11410
ENSG00000181023	1071
ENSG00000181026	9588
ENSG00000181027	1782
ENSG00000181029	14050
ENSG00000181031	5485
ENSG00000181035	6969
ENSG00000181036	9716
ENSG00000181038	16295
ENSG00000181045	12428
ENSG00000181061	12279
ENSG00000181072	17337
ENSG00000181074	1172
ENSG00000181085	16854
ENSG00000181090	7192
ENSG00000181092	16201
ENSG00000181104	17249
ENSG00000181135	16870
ENSG00000181143	1413
ENSG00000181163	944
ENSG00000181192	7358
ENSG00000181195	16516
ENSG00000181215	16132
ENSG00000181218	10899
ENSG00000181220	13301
ENSG00000181222	4019
ENSG00000181234	14146
ENSG00000181240	11903
ENSG00000181264	14343
ENSG00000181273	5671
ENSG00000181274	8892
ENSG00000181284	5631
ENSG00000181291	7792
ENSG00000181315	7538
ENSG00000181322	7270
ENSG00000181323	5695
ENSG00000181333	12326
ENSG00000181350	2278
ENSG00000181355	13841
ENSG00000181371	9271
ENSG00000181374	11932
ENSG00000181378	7584
ENSG00000181381	15031
ENSG00000181392	2480
ENSG00000181396	9144
ENSG00000181408	9132
ENSG00000181409	10705
ENSG00000181418	4163
ENSG00000181444	6038
ENSG00000181449	9556
ENSG00000181450	10033
ENSG00000181458	14750
ENSG00000181467	7727
ENSG00000181472	17432
ENSG00000181481	192
ENSG00000181499	12938
ENSG00000181513	12103
ENSG00000181518	12119
ENSG00000181523	13296
ENSG00000181541	17504
ENSG00000181552	9628
ENSG00000181555	1279
ENSG00000181562	9935
ENSG00000181577	6518
ENSG00000181585	1662
ENSG00000181588	6811
ENSG00000181609	1054
ENSG00000181610	16596
ENSG00000181616	1208
ENSG00000181617	1134
ENSG00000181619	16521
ENSG00000181625	14173
ENSG00000181626	2287
ENSG00000181631	9839
ENSG00000181634	17453
ENSG00000181638	13842
ENSG00000181649	10466
ENSG00000181652	17213
ENSG00000181656	14100
ENSG00000181666	11213
ENSG00000181689	17239
ENSG00000181690	15067
ENSG00000181693	17456
ENSG00000181698	17466
ENSG00000181718	17262
ENSG00000181722	4018
ENSG00000181733	9403
ENSG00000181744	11378
ENSG00000181751	3654
ENSG00000181752	16133
ENSG00000181754	15251
ENSG00000181761	16055
ENSG00000181767	15925
ENSG00000181773	3723
ENSG00000181778	6993
ENSG00000181785	17048
ENSG00000181788	6628
ENSG00000181789	637
ENSG00000181790	5679
ENSG00000181803	12362
ENSG00000181804	14366
ENSG00000181817	2167
ENSG00000181826	9657
ENSG00000181827	8151
ENSG00000181830	15774
ENSG00000181847	6860
ENSG00000181852	8118
ENSG00000181856	7703
ENSG00000181867	9201
ENSG00000181873	9878
ENSG00000181885	8212
ENSG00000181894	12194
ENSG00000181896	5885
ENSG00000181904	2807
ENSG00000181915	7915
ENSG00000181924	1268
ENSG00000181927	13295
ENSG00000181929	4175
ENSG00000181935	12174
ENSG00000181938	13665
ENSG00000181939	11229
ENSG00000181958	5560
ENSG00000181963	13405
ENSG00000181965	5290
ENSG00000181982	4255
ENSG00000181991	8433
ENSG00000182004	10018
ENSG00000182010	7707
ENSG00000182013	5101
ENSG00000182022	15259
ENSG00000182035	2496
ENSG00000182040	15156
ENSG00000182050	8617
ENSG00000182053	14428
ENSG00000182054	15633
ENSG00000182070	687
ENSG00000182077	12020
ENSG00000182083	12805
ENSG00000182087	7785
ENSG00000182093	8733
ENSG00000182095	17091
ENSG00000182103	10181
ENSG00000182107	14519
ENSG00000182108	17144
ENSG00000182111	17387
ENSG00000182117	6944
ENSG00000182118	16287
ENSG00000182132	1437
ENSG00000182134	5599
ENSG00000182141	1136
ENSG00000182149	17451
ENSG00000182150	4794
ENSG00000182154	3486
ENSG00000182156	16394
ENSG00000182158	13196
ENSG00000182168	10139
ENSG00000182173	11325
ENSG00000182175	17421
ENSG00000182177	14701
ENSG00000182179	241
ENSG00000182180	3895
ENSG00000182183	4339
ENSG00000182185	9241
ENSG00000182187	3265
ENSG00000182196	1330
ENSG00000182197	17378
ENSG00000182199	12210
ENSG00000182208	1497
ENSG00000182218	6352
ENSG00000182223	11857
ENSG00000182224	7111
ENSG00000182240	17315
ENSG00000182247	7005
ENSG00000182253	15274
ENSG00000182255	6069
ENSG00000182256	17306
ENSG00000182257	14817
ENSG00000182261	7174
ENSG00000182263	4322
ENSG00000182264	13839
ENSG00000182271	607
ENSG00000182308	10684
ENSG00000182315	16691
ENSG00000182324	17017
ENSG00000182326	5362
ENSG00000182327	3578
ENSG00000182329	9847
ENSG00000182333	15339
ENSG00000182334	7138
ENSG00000182346	12765
ENSG00000182348	8652
ENSG00000182359	9520
ENSG00000182362	15875
ENSG00000182372	16543
ENSG00000182379	12393
ENSG00000182389	15398
ENSG00000182393	3838
ENSG00000182400	14479
ENSG00000182405	8122
ENSG00000182446	8649
ENSG00000182447	11622
ENSG00000182450	6301
ENSG00000182459	8778
ENSG00000182463	12408
ENSG00000182472	222
ENSG00000182473	15101
ENSG00000182481	4966
ENSG00000182504	59
ENSG00000182511	14771
ENSG00000182512	17187
ENSG00000182521	10418
ENSG00000182533	13714
ENSG00000182534	16376
ENSG00000182541	1174
ENSG00000182544	16301
ENSG00000182545	12141
ENSG00000182551	17208
ENSG00000182552	13554
ENSG00000182557	4528
ENSG00000182566	14567
ENSG00000182568	15460
ENSG00000182575	14226
ENSG00000182578	15682
ENSG00000182580	8455
ENSG00000182584	12039
ENSG00000182585	15538
ENSG00000182591	12387
ENSG00000182600	1831
ENSG00000182601	11226
ENSG00000182606	5534
ENSG00000182612	4738
ENSG00000182621	15414
ENSG00000182628	6243
ENSG00000182631	16008
ENSG00000182634	13176
ENSG00000182636	15987
ENSG00000182645	16403
ENSG00000182667	12183
ENSG00000182670	7020
ENSG00000182674	2523
ENSG00000182676	3662
ENSG00000182685	13999
ENSG00000182687	14902
ENSG00000182698	14353
ENSG00000182700	638
ENSG00000182704	8053
ENSG00000182718	16729
ENSG00000182732	11790
ENSG00000182742	11916
ENSG00000182747	14795
ENSG00000182749	11706
ENSG00000182752	5100
ENSG00000182759	13522
ENSG00000182768	15759
ENSG00000182782	1049
ENSG00000182791	10399
ENSG00000182793	9463
ENSG00000182795	4877
ENSG00000182809	9738
ENSG00000182810	2974
ENSG00000182816	14616
ENSG00000182827	13031
ENSG00000182831	16310
ENSG00000182836	9293
ENSG00000182853	3551
ENSG00000182866	748
ENSG00000182870	6023
ENSG00000182871	10366
ENSG00000182885	12298
ENSG00000182896	6452
ENSG00000182898	6384
ENSG00000182899	10153
ENSG00000182901	11648
ENSG00000182902	8646
ENSG00000182903	2418
ENSG00000182919	14103
ENSG00000182923	4131
ENSG00000182931	8482
